Id,Price
10606,308141.2698450387
4979,152621.85378961766
4854,252684.55893174635
16476,120311.45342575274
10516,171193.47644747817
16261,306375.22747751547
90,276718.58490777377
5433,182578.55927178788
14338,142437.0928852486
13487,212169.97269947268
8211,499347.87378264463
170,160564.19339621358
14051,96065.7754941946
10686,198217.34118760817
7595,311938.4211974972
6777,344905.64347347873
14661,176830.68321204357
13991,319260.7016448668
16795,176536.76041146097
2740,132080.42882023932
7368,317003.1818437017
2413,229319.3492666995
1852,488542.5968287359
15200,374979.55275254993
8467,342732.7539487739
16379,278551.8738527343
3375,180214.37515203044
5945,462721.14171591355
2641,179976.23006891637
2837,288241.01845036645
3498,216968.69358809528
10876,159019.20855139857
1285,224384.25370135572
9285,240342.54868795347
4015,325901.59595599526
2526,189544.89512728923
7814,209758.32523619957
7117,284829.237626118
12359,117190.08446722678
3303,277864.04564737214
13874,165722.64758606843
5484,192185.2999175384
15067,155458.169322031
12639,230931.0894053157
3388,214878.18042879473
4256,202435.5101565329
15738,199943.49563158554
14049,159070.03516247318
15780,189882.80172395534
9564,181128.10453604523
11910,219377.6970065396
11315,209808.45580098842
1733,149045.94589696036
3910,327689.6322559079
7552,556642.1092213556
254,192905.86240569977
5222,225661.6297529888
8314,232323.14344659637
16743,207454.113828234
10335,97871.29344350926
8226,268888.9956233738
12254,224280.67359240312
13152,201653.9725184145
15020,202116.6805892531
16349,233013.5335239426
11924,158935.92115296412
12543,190174.880796021
14114,223149.42891742577
12318,256320.85614479962
15383,181642.6173210338
6679,195379.41907594548
635,189332.4810823074
15993,295221.64386968553
11375,170877.56223474574
11216,179731.72809423108
15401,203637.1529496534
11301,161788.26905829308
13804,290975.9403409696
10839,204909.4305530929
1588,337760.6795946564
3596,197640.3937928095
5816,177405.2622114835
8099,148646.52562480114
6551,207649.68151550967
14075,372947.4550163549
13431,216745.77696169238
9481,330766.65573885385
5295,149809.42317843396
15859,347732.8477409389
10634,333908.05210132094
444,218730.3953175456
11686,273374.84502886166
1213,216094.64145020174
13970,135698.8132559931
6849,399506.8042183835
9911,242693.16172658428
5649,168713.68702770508
7184,139859.64154000083
5877,244513.6046877444
1655,401788.7909114263
15301,205010.2321932805
12389,229456.60126091278
5241,272593.6615607327
7048,168438.7172580933
10574,132190.70558197284
8593,149991.30577653524
4752,174360.7201757909
14663,171113.88650172518
10994,197309.73533021015
87,85010.53374549575
5132,119913.2219216037
6372,351055.881155543
7411,324349.8539514301
3319,256367.26985272754
9355,127380.24102688124
5139,271879.4578254939
56,313900.5209625835
3249,191705.52665968362
5047,82279.85572182017
13238,347745.68169521965
2190,326671.1865386515
15599,174867.23318703056
6542,170398.56284945807
1968,168803.00576219606
5630,162764.92438669503
9157,232259.81850432316
789,162758.5004852087
1413,258851.32173696894
12514,244047.63738297875
13459,146157.91681164876
1345,247682.30969926837
4034,211508.24054421962
15169,153348.34122514923
6770,250845.48164848727
3334,177021.33512037358
12998,178509.2410253507
15870,239787.27035433415
1871,176217.26813241877
5770,174406.1839653518
13196,104064.66236156605
7633,199299.68360003803
10699,221209.9683686442
15470,193056.50639044706
1903,536018.7799561733
13860,250334.4831319196
7649,170640.7741023463
11043,161556.14910410426
2922,219368.55685581584
7538,273551.97092989093
9477,116900.00519256585
117,394228.0590423362
1457,234733.13443745775
7082,171615.43484339063
3053,270422.1173901212
12522,111568.0719226181
5744,331410.1130154617
13566,416313.6344824356
1464,142660.55376208632
3852,114780.74449217871
9557,222636.81812183443
14719,387087.51404421305
13978,123305.5734162725
3286,149979.6646118306
13019,293457.0490725891
1421,133348.66616309018
13502,182174.97451878994
14811,132931.81228135191
9297,261273.21168343085
7749,378573.2657979588
16555,137707.1563898318
14576,181142.73022943386
12766,164632.65069039576
4679,153547.6600425286
10033,186704.62417299353
11231,261642.6373414234
15112,158640.27024685856
10617,194238.8810741911
2175,171391.84124141358
16502,416986.0170593961
10106,184074.91133866803
12561,150820.449224098
15907,320821.50598903914
8069,122169.93620097316
8316,135105.2486638994
12343,254762.06256835244
12092,138825.1632261807
1527,177779.92337959624
10010,223679.73912619796
655,112690.54131857466
10549,152368.40308325115
3248,110334.45440398056
13499,310777.52117625676
14959,210468.4656794999
6070,166807.46817195485
11360,249201.76353304918
12102,211233.78565404884
11870,312469.61240730475
3713,132558.80619469527
3230,148655.45163059674
7742,231192.01352959787
15092,340667.1877077578
8728,311402.64139970706
3386,142840.5050865647
9409,146285.24127716088
16545,243561.25481751916
3127,163582.89477603053
11344,153014.0865275989
2112,229193.85837766994
7310,205168.80349330668
6313,224674.61839133
3681,435712.7200325693
5114,253414.22365571948
270,149967.58564617852
14350,187042.3213956359
12223,350520.0287382102
1066,180821.49633024202
16116,408144.5096030982
11410,567104.6276731252
4088,153747.60451323533
5956,198650.9608981223
14669,143124.22441846447
13871,140595.31925756927
4126,240247.54762101657
12114,202215.87203444302
16607,163674.76595504364
4266,217775.26410752127
13518,185537.20328107942
11856,246252.16369916862
3885,248135.81320559944
8891,176440.64669754272
4964,178972.1340626452
7696,159837.32859155018
6894,124718.53896904436
9766,197465.70026170087
4800,158310.49645479256
2840,175790.14311323155
4743,185460.41804369714
13562,497438.7200672224
8301,193510.0284617213
5405,179251.13814731714
1535,167234.66116977454
9073,128584.19487680454
1698,333333.72990189405
12262,226031.79316268818
6794,183173.90338817786
12701,188686.87548755467
8432,176268.21417798498
13540,135284.57527724383
8629,148022.68761379842
1440,172931.7838031393
8596,211954.23189423163
9575,274388.7611873194
14976,95134.50617650936
3149,221524.63673521567
5157,152805.8715813232
10748,178916.95514722756
9719,321686.0018998876
6376,190757.50551425584
9733,165684.94589434282
4749,195175.38078380638
4994,400951.34918934124
538,197850.2829405542
5512,130211.93950044569
9778,138739.69417387576
9761,150440.07653720322
3174,377097.1309563803
13429,186062.69078398898
10467,70750.8690492435
14129,183508.0961668549
13608,194742.67780535563
11106,136350.5912669798
12048,169701.37995783423
1054,349864.40552257287
3582,97103.14553059504
1566,152434.54896726395
11529,148342.8920617049
11859,145008.14877594265
10582,151156.70843103153
14907,341452.1545480371
14039,152718.4166297894
10489,177974.35729885704
3331,324689.88392592565
10153,244348.69482906128
5271,167120.44956571778
11871,363804.93511864403
776,127024.05251136697
3994,126249.12996699808
9433,67898.74505898538
14275,141811.66265583958
8030,226729.6723523302
8169,251035.3534948451
8053,194241.72640538646
4822,225612.30478702163
13197,196065.79262071205
13634,256392.6235983542
8951,186688.53798003067
12176,235474.3446916589
15471,137215.7310191056
14962,159221.90240501458
12512,131431.73961081268
8697,505437.5012213522
7095,216944.06210195145
13639,194420.7837328417
16660,192243.8491686548
5848,148794.73024641915
5386,162784.05775951693
10880,279599.46680878365
3954,182668.05329019506
13426,261071.44358332563
5966,216735.63192692798
16315,291898.0930638399
7455,193186.1550667584
11071,228356.21050483987
14740,218624.17567177833
16087,247259.23300154862
8931,249044.9156713456
15289,187213.5670572579
16089,279346.06560872623
12128,183190.24193410168
4724,207853.00746946997
8585,207329.54543282028
7188,237193.49496153387
5423,152253.961669182
10488,185723.7064029491
5980,209044.63143897746
8376,243429.05674916654
12397,134739.24530913055
16496,208281.78940037134
4891,257706.82434484985
9710,137395.38914660277
6339,170297.60735669357
244,214736.03931559593
5002,244358.71033175342
5358,168506.4566699115
7636,150745.9981183381
9361,324823.00498741237
3601,116045.03510795183
15755,147309.14310312454
172,186687.6918208022
3037,342161.69568589755
577,223232.73743570637
3607,199687.67357242963
2515,109553.91756108653
10413,145101.81384180766
10511,207863.6020931444
4637,375233.6183874541
12736,298083.5981274614
9534,235186.43427895504
11641,156085.49179841188
10419,255018.16592959163
15313,108006.10002866173
14915,198446.57021249543
12409,330214.9328380298
9405,132034.0151410365
14066,199029.68243576388
14108,190018.97492868418
11931,231830.51080985297
11464,319110.9504295011
926,145496.68094388393
11190,221592.54391769515
10260,179883.2488928674
12712,196152.5723141729
1234,212425.01008319677
11608,97629.16199666548
3776,255822.4345798906
4881,196843.22188107346
10266,209015.15253760517
3262,241950.54355703722
3576,360097.84824080684
16604,493506.9380911269
8041,110335.63069015877
10691,248169.61980856067
8357,188504.76050036107
11661,147300.55300460252
4453,217015.03078952734
15936,216146.36300708458
8463,249661.41778211397
15770,223625.90584808317
466,165348.35369917977
14965,90172.34597365829
11227,168607.13792438342
9894,266620.0155831427
11746,205218.71787468967
4118,152424.91319905338
756,323559.8186724097
15589,191838.72986121665
109,340168.4134178456
5778,225691.32470711324
1731,84732.59232939206
3450,138097.57434110667
2961,178134.07415458263
222,179122.65518851898
11454,299634.8587440382
7339,186765.8726524806
12096,100957.12383414705
14074,188233.92911688107
4058,217088.01301878874
6603,241283.29413085498
3289,119721.76038261762
16681,267603.75834377087
8200,339244.269469382
3343,278586.3922515821
7802,185889.26903282583
2082,364454.0096774402
217,255996.12444997302
1720,179048.09186087828
7224,244692.0310858298
6176,145983.92868970556
12571,258504.57588426903
16666,316268.05481129047
8908,200093.53220704835
6914,161242.11637517076
5428,206769.20419399033
381,182060.64219729073
3991,189322.45003611245
16365,213011.65166603564
1046,202447.07793143723
391,151545.7046741357
9212,335464.9098968344
3022,167979.29395919057
9961,109185.33765343718
6764,238672.52316672757
7720,179517.00022378005
4809,219898.5567044604
8877,312681.093951518
7817,205165.19253156375
10614,112132.3063849008
5553,243151.73710406935
16488,135009.02826624108
11002,168003.85997714754
13592,258337.3208412086
15050,234136.813572035
13553,278364.82455473096
9041,187609.18540899147
5461,379379.9546943952
16274,328624.8771368009
2138,115220.07922267728
6245,165481.3587531991
8245,163948.85179187567
6491,214730.5646906303
13218,201206.6123523148
13101,101127.52762326824
10462,144496.21060933356
4079,178607.16680101852
1506,532861.8867097922
14107,131493.6378275774
12215,261055.98837752445
11576,320378.98166344897
10567,230578.46111246475
12713,210859.3873303976
1468,500004.2564847039
2549,240073.54556867934
4172,228868.023319959
12380,248796.6952432146
3513,108848.20585078013
8165,287655.76814184495
1127,222494.36603386642
14601,375809.95268981246
15526,325223.54417311953
986,335457.01046974794
14968,207069.52209093503
9348,212743.48665928972
6317,262486.59879878757
7497,94493.07699755275
5079,326532.2370936964
528,174106.59948100115
10964,144526.70382810422
5812,312490.70064090245
11022,215900.14786248363
16251,132724.1485271526
5863,112885.93174867489
8664,217879.711769691
5396,150031.95551930304
6917,250345.60337931503
12776,126447.61741979838
473,252157.02139417705
13333,190688.96714822738
13023,194494.02524569535
7357,213631.36077838953
10955,494923.59631473856
11914,324834.3359266848
12535,155872.00020090534
11205,133164.72326850242
13209,181668.6037269952
16119,328768.8305242146
2174,227920.54375351005
4834,206929.19847001377
10151,186528.63019970382
5584,191129.99022497592
6672,219094.10002274794
12858,280577.95440992503
5106,188928.9388393737
8884,192236.81279453085
13766,173401.80974741848
12556,125705.86903739549
12910,217018.17816095523
6258,126958.45111792839
7100,245267.66824125953
1793,171093.71785892863
3335,189447.01800589493
12835,188221.62258262918
10591,157299.27255005558
15707,258057.5184587595
16389,161532.99751301232
7440,333304.48149540613
6293,178062.97107429605
3937,198026.23631193183
16527,196067.61210064896
5102,255102.97449730683
10734,272578.23330998735
7986,155356.48544531793
6495,121718.97653440325
9571,219949.9814746103
5131,203350.95437975478
10761,200826.46720043462
143,440496.8230443128
13829,160872.54032799843
13662,246451.9933097844
1771,153310.30637037705
5448,199296.70768345636
8594,160068.38036611752
12038,125963.61578768704
16471,153177.6390864725
16764,147297.47053250356
1282,164763.15838106797
15101,266213.6739107614
9473,138618.9535257926
2324,453684.4281665118
14448,237713.17169951918
6000,69995.11390705728
2077,134376.81684001436
12960,231103.3233264469
15837,216790.05766346995
8805,233459.1942127967
9987,232380.85439979407
1580,319261.16298120556
11089,132395.10146590957
10926,229277.50355974416
12773,421197.07651508326
6490,283366.1202148499
10858,126109.36163569456
2831,117676.64668249783
16326,150404.00326213797
371,199214.7315248251
8852,186822.69932308103
6713,315643.40197109774
4230,218225.04424332606
3639,220716.45450388372
3642,200149.29025588013
5149,209808.57556746298
2861,199387.40285900616
13300,83381.1638739868
2807,320836.0484480943
5919,97622.715844086
12716,486104.1544833068
4271,251935.62981495692
16055,267918.45992751495
3747,295071.3721923544
5857,214170.91769125103
6884,318881.09888407873
16027,274509.89652180544
3512,269678.0922098363
5181,178932.6015600009
16732,259992.3357603884
1908,178664.43218148305
12082,170571.5806311759
7286,133624.99985643485
8216,139133.46536105656
6929,321702.30615739996
3950,300686.6422283098
12479,184365.29005923605
877,129873.17086982288
1366,198175.6906302253
384,135831.84834584632
5767,199785.65045051038
6910,145241.53187191847
187,194815.71443030902
10164,253588.6689321118
8603,223319.03210333508
15834,217339.37722776056
3078,130327.1643200077
3479,251073.63575725767
6671,225255.965239374
6078,168596.25585413366
16271,159380.6064158296
16191,167828.84893630282
11544,202476.75491761285
7781,178096.6601298878
14918,229108.78226993766
6238,162780.83387591873
12989,214148.4794971294
11907,188612.82097310585
9696,157950.05349228496
14084,267066.0565614289
3895,154261.52440598933
4367,202305.73514516663
8453,66255.05156179042
7638,337632.68204680306
8373,239861.36311446904
4674,189318.0871749812
15787,140812.10364035898
5903,255767.98411932224
13679,214968.82652966
9018,281345.77516591956
15823,246863.44939521246
13289,153774.40795171453
9896,219498.3922908825
14436,187532.74164287138
5547,248571.79316559195
4048,240067.93927111372
16579,209394.13463053404
8550,187728.81358730776
9385,265579.2316745471
5242,150447.8075790976
31,194376.88144420442
6144,244858.01921548147
3990,177609.39103995543
2523,87004.8307748444
12608,262361.92737180414
7234,166805.01247582427
15264,213926.23743755778
9623,186309.1574244451
3161,341500.58007912984
7425,103691.22536436687
13021,279673.649933538
4044,149874.84258277595
15411,233165.39489418425
979,310274.1864222741
5514,231616.26192045954
4817,168157.30976007276
2115,181006.78466441963
10571,251959.7823254679
8992,217068.9311140153
15546,179926.1438991608
11359,134012.0807205604
11972,182517.9329476894
12838,158040.71793391756
5948,130114.3676308087
422,311842.581267681
4855,141370.45194179154
16197,115276.87655048551
8926,407444.7796215871
5703,189821.6756752322
8848,197367.60304132116
7039,311804.95539896004
3806,166920.02250536438
15154,238248.834082953
13132,174019.10465995932
7438,210169.77090654935
4398,241344.75112482652
2440,192106.51080249305
3751,160607.97156791386
1476,188795.21935607548
2264,257974.8271513984
16444,158387.16381345806
10704,152217.24605611557
4033,149969.4774201202
4508,118824.78163907137
16290,241416.31601226813
10387,214766.64770094372
5457,150862.89446217637
4910,281615.19262469705
7451,222907.0571147605
10732,171831.84064933614
8015,155297.62199994738
6148,185731.1898495644
5892,241689.69336508383
7825,239581.48076675768
6851,260486.0799266962
6633,221475.35126813344
2139,268135.25803807704
10213,273485.84165619966
2830,210411.37716773592
13907,144888.25905009947
15897,341696.58870566956
8311,176277.0211686483
14230,203452.7387318638
3878,205924.07634262962
13732,180877.18871254093
12110,176630.51859982536
10675,287776.71710670466
12946,126707.90970008813
16754,210811.44798946523
4394,266085.54223684623
16728,167959.43677101613
14378,322054.5914331278
9949,165123.7627596726
994,199039.87639890847
13258,143887.10608160915
5883,321539.08738215565
6933,328972.61246904044
13193,217901.3558911553
13286,161015.72397971823
13407,349663.8445871191
7512,120011.76908661204
7221,189807.93942788496
14428,133488.6978205059
1740,196022.94346888925
3,132258.75945331538
12952,186291.47562635038
11537,143788.27189691912
2558,128646.56375964297
14081,250434.324273727
3517,216045.57501813438
7149,229477.6740364145
15777,118771.70703447213
8995,241944.96036829884
826,296378.30215288873
509,262011.35084974687
14875,288523.92803474615
6591,166886.8335766079
11283,110790.08376788636
9897,255210.18510806584
14902,187969.3439428623
14291,211065.35053666358
3162,223081.8641427814
4206,186664.29935832974
11580,198980.55404876798
2007,201592.83694744378
14939,270197.8395986468
13572,197807.8679744388
10720,168600.50094248296
